score_hint,journal,tier,domain,published,title,biz_hits,doi,url
0,Journal of Econometrics,计量顶刊,统计/计量,2026-7,Text-term selection and analysis: Frequentist and Bayesian strategies and interpretations,,10.1016/j.jeconom.2025.106163,https://doi.org/10.1016/j.jeconom.2025.106163
0,Journal of Econometrics,计量顶刊,统计/计量,2026-7,Stochastic volatility in mean: Efficient analysis by a generalized mixture sampler,,10.1016/j.jeconom.2025.105949,https://doi.org/10.1016/j.jeconom.2025.105949
0,Journal of Marketing,UTD24/FT50,营销/定价/促销,2026-8-9,EXPRESS: Channel Adoption Pathways and Post-Adoption Behavior,,10.1177/00222429261478875,https://doi.org/10.1177/00222429261478875
0,Journal of Marketing,UTD24/FT50,营销/定价/促销,2026-8-9,EXPRESS: Local–Global Identity Salience and Creativity: The Mediating Role of Group–Based Pride,,10.1177/00222429261479623,https://doi.org/10.1177/00222429261479623
0,Journal of Marketing,UTD24/FT50,营销/定价/促销,2026-7-17,How Closely Should You Follow a Trend? Atypicality and Engagement on Social Media,,10.1177/00222429261466668,https://doi.org/10.1177/00222429261466668
0,Journal of Marketing,UTD24/FT50,营销/定价/促销,2026-7-13,Surviving Economic Adversity: Governance of Franchise Clusters,,10.1177/00222429261460011,https://doi.org/10.1177/00222429261460011
0,Journal of Marketing,UTD24/FT50,营销/定价/促销,2026-7-7,EXPRESS: Rethinking Imitation in Marketing Strategy,,10.1177/00222429261469202,https://doi.org/10.1177/00222429261469202
0,Journal of Marketing,UTD24/FT50,营销/定价/促销,2026-6-25,EXPRESS: Seeding Social Affirmation: Influencer + Follower Seeding Strategies and the Diffusion of Online Word-of-Mouth,,10.1177/00222429261466252,https://doi.org/10.1177/00222429261466252
0,Journal of Marketing,UTD24/FT50,营销/定价/促销,2026-6-16,People Like Us: Heightened Preference for Ingroup Providers in Mental Healthcare,,10.1177/00222429261463517,https://doi.org/10.1177/00222429261463517
0,Journal of Marketing Research,UTD24/FT50,营销/定价/促销,2026-9-6,EXPRESS: Every Minute Counts: The Added-Unit Effect In Time Perception,,10.1177/00222437261488297,https://doi.org/10.1177/00222437261488297
0,Journal of Marketing Research,UTD24/FT50,营销/定价/促销,2026-8-21,EXPRESS: Predicting the Memorability of Brand Slogans,,10.1177/00222437261481110,https://doi.org/10.1177/00222437261481110
0,Journal of Marketing Research,UTD24/FT50,营销/定价/促销,2026-8-21,EXPRESS: Private Labels and Retailer Profitability: Bilateral Bargaining in the Grocery Channel,,10.1177/00222437261483522,https://doi.org/10.1177/00222437261483522
0,Journal of Marketing Research,UTD24/FT50,营销/定价/促销,2026-8-21,EXPRESS: Ready to Convert? How to Talk with Sales Leads,,10.1177/00222437261481444,https://doi.org/10.1177/00222437261481444
0,Journal of Marketing Research,UTD24/FT50,营销/定价/促销,2026-8-21,EXPRESS: When AI Assists at the Frontline: External and Internal Marketing Effects in the Context of Banking Mortgages,,10.1177/00222437261483524,https://doi.org/10.1177/00222437261483524
0,Journal of Marketing Research,UTD24/FT50,营销/定价/促销,2026-7-7,"EXPRESS: Taking a Stance, For Now or Forever: Optimizing the Communication of Corporate Political Activism",,10.1177/00222437261470421,https://doi.org/10.1177/00222437261470421
0,Journal of Marketing Research,UTD24/FT50,营销/定价/促销,2026-6-16,Communication Patterns in Joint Decision-Making,,10.1177/00222437261439058,https://doi.org/10.1177/00222437261439058
0,Journal of Operations Management,UTD24,运营/供应链,2026-9,Issue Information,,10.1002/joom.70059,https://doi.org/10.1002/joom.70059
0,Journal of Operations Management,UTD24,运营/供应链,2026-8-19,Estimating Hierarchical Demand in Retail Operations,,10.1002/joom.70058,https://doi.org/10.1002/joom.70058
0,Journal of Operations Management,UTD24,运营/供应链,2026-8-12,Impact of Carbon Emission Trading Schemes on Firms' Environmental and Social Disclosure Under Institutional Pressure,,10.1002/joom.70057,https://doi.org/10.1002/joom.70057
0,Journal of Operations Management,UTD24,运营/供应链,2026-7-21,From Investor Nudges to SME Operational Resilience: Evidence on Financial Slack in Revenue‐Based Lending,,10.1002/joom.70056,https://doi.org/10.1002/joom.70056
0,Journal of Operations Management,UTD24,运营/供应链,2026-7,Issue Information,,10.1002/joom.70054,https://doi.org/10.1002/joom.70054
0,Journal of Retailing,ABS4,营销/定价/促销,2026-9,When familiar retail experiences feel new: How unfamiliar environments increase enjoyment,,10.1016/j.jretai.2026.02.001,https://doi.org/10.1016/j.jretai.2026.02.001
0,Journal of Retailing,ABS4,营销/定价/促销,2026-9,Unleashing the predators: Autonomous predation and manipulation through algorithms,,10.1016/j.jretai.2026.02.002,https://doi.org/10.1016/j.jretai.2026.02.002
0,Journal of Retailing,ABS4,营销/定价/促销,2026-9,FM ii: Copyright/ ID Statement,,10.1016/s0022-4359(26)00086-2,https://doi.org/10.1016/s0022-4359(26)00086-2
0,Journal of Retailing,ABS4,营销/定价/促销,2026-9,NFT design choices and the heterogeneity of investor responses,,10.1016/j.jretai.2026.03.006,https://doi.org/10.1016/j.jretai.2026.03.006
0,Journal of Retailing,ABS4,营销/定价/促销,2026-9,When payment options stand out: Payment option salience on the product page increases purchase likelihood,,10.1016/j.jretai.2026.01.005,https://doi.org/10.1016/j.jretai.2026.01.005
0,Journal of Retailing,ABS4,营销/定价/促销,2026-9,Editorial: Words from the new editors-in-chief,,10.1016/j.jretai.2026.07.005,https://doi.org/10.1016/j.jretai.2026.07.005
0,Journal of Retailing,ABS4,营销/定价/促销,2026-9,Man is the measure of all things: Evaluability and overpackaging,,10.1016/j.jretai.2026.01.007,https://doi.org/10.1016/j.jretai.2026.01.007
0,Journal of Retailing,ABS4,营销/定价/促销,2026-8,How frontline incivility shapes transactional and relational selling in retail,,10.1016/j.jretai.2026.08.006,https://doi.org/10.1016/j.jretai.2026.08.006
0,Journal of Retailing,ABS4,营销/定价/促销,2026-8,Influselling as a new retail format: How Influencer culture transforms buyer-seller relationships,,10.1016/j.jretai.2026.08.002,https://doi.org/10.1016/j.jretai.2026.08.002
0,Journal of Retailing,ABS4,营销/定价/促销,2026-7,Once upon a product: Online product descriptions and product-level narratives,,10.1016/j.jretai.2026.07.004,https://doi.org/10.1016/j.jretai.2026.07.004
0,Journal of Retailing,ABS4,营销/定价/促销,2026-7,Quantifying and steering the added value of sustainability claims on FMCG product packaging,,10.1016/j.jretai.2026.07.003,https://doi.org/10.1016/j.jretai.2026.07.003
0,M&SOM,UTD24,运营/供应链,2026-9-4,AI On Time? Evidence from Curb-to-Gate Facial Recognition,,10.1287/msom.2023.0277,https://doi.org/10.1287/msom.2023.0277
0,M&SOM,UTD24,运营/供应链,2026-9-1,Anticipatory Packing,,10.1287/msom.2024.0866,https://doi.org/10.1287/msom.2024.0866
0,M&SOM,UTD24,运营/供应链,2026-8-26,Experience and Pivoting in Entrepreneurial Product Development,,10.1287/msom.2024.1178,https://doi.org/10.1287/msom.2024.1178
0,M&SOM,UTD24,运营/供应链,2026-8-26,Time-Varying Physician Productivity and Implications for Emergency Department Modeling and Staffing,,10.1287/msom.2023.0081,https://doi.org/10.1287/msom.2023.0081
0,M&SOM,UTD24,运营/供应链,2026-8-26,Economic and Environmental Implications of Ride-Hailing and Vehicle Age Limits for Car Sales Markets,,10.1287/msom.2024.1124,https://doi.org/10.1287/msom.2024.1124
0,M&SOM,UTD24,运营/供应链,2026-8-26,Service Systems with On-Demand and Reserved Servers,,10.1287/msom.2024.1504,https://doi.org/10.1287/msom.2024.1504
0,M&SOM,UTD24,运营/供应链,2026-8-25,Empowering or Exploiting? The Implications of Direct Market Access for Improving Smallholder Farmers’ Welfare,,10.1287/msom.2024.1192,https://doi.org/10.1287/msom.2024.1192
0,M&SOM,UTD24,运营/供应链,2026-8-19,Emergency Drone Deployment and Disposable Defibrillator Allocation: A Modular Capacitated Maximum Covering Location Model,,10.1287/msom.2024.1027,https://doi.org/10.1287/msom.2024.1027
0,M&SOM,UTD24,运营/供应链,2026-8-14,Tokenizing Loyalty Programs: The Role of Tradability,,10.1287/msom.2025.0214,https://doi.org/10.1287/msom.2025.0214
0,M&SOM,UTD24,运营/供应链,2026-8-13,Pay With Your Data: Optimal Data-Sharing Mechanisms for AI Services,,10.1287/msom.2024.1514,https://doi.org/10.1287/msom.2024.1514
0,M&SOM,UTD24,运营/供应链,2026-8-12,Preparing for the Next Health Emergency: The Effect of Facility Specialization in Concurrent Management of Pandemic and Nonpandemic Demand,,10.1287/msom.2024.1172,https://doi.org/10.1287/msom.2024.1172
0,M&SOM,UTD24,运营/供应链,2026-8-5,Managing Software Component Quality with Automation: Evidence from Dependabot,,10.1287/msom.2024.0827,https://doi.org/10.1287/msom.2024.0827
0,M&SOM,UTD24,运营/供应链,2026-8-5,Telehealth’s Double-Edged Sword: Hidden Costs of Expanding Access to Virtual Care,,10.1287/msom.2024.1543,https://doi.org/10.1287/msom.2024.1543
0,M&SOM,UTD24,运营/供应链,2026-7-28,Enhancing the Benefits of Dual Sourcing with Upstream Visibility,,10.1287/msom.2025.0278,https://doi.org/10.1287/msom.2025.0278
0,M&SOM,UTD24,运营/供应链,2026-7-10,Inpatient Overflow Management with Proximal Policy Optimization,,10.1287/msom.2025.0215,https://doi.org/10.1287/msom.2025.0215
0,M&SOM,UTD24,运营/供应链,2026-7-2,Crowdsourcing Electric Vehicles for Omni-Sharing Distributed Energy Storage,,10.1287/msom.2021.0610,https://doi.org/10.1287/msom.2021.0610
0,M&SOM,UTD24,运营/供应链,2026-7,Analytics with Robust Epidemiological Compartmental Optimization Models,,10.1287/msom.2024.0984,https://doi.org/10.1287/msom.2024.0984
0,M&SOM,UTD24,运营/供应链,2026-7,Robust Generator Maintenance Schedule for Frequency-Secure Power Systems,,10.1287/msom.2023.0664,https://doi.org/10.1287/msom.2023.0664
0,M&SOM,UTD24,运营/供应链,2026-7,Product Information Display Optimization with Quality Uncertainty and Returns,,10.1287/msom.2024.1147,https://doi.org/10.1287/msom.2024.1147
0,M&SOM,UTD24,运营/供应链,2026-7,Valuing Influence with Social Learning,,10.1287/msom.2025.0348,https://doi.org/10.1287/msom.2025.0348
0,M&SOM,UTD24,运营/供应链,2026-7,Quality Signaling in Rewards-Based Crowdfunding: The Role of Deferred Payments,,10.1287/msom.2023.0402,https://doi.org/10.1287/msom.2023.0402
0,M&SOM,UTD24,运营/供应链,2026-7,The Nonlinear Impact of Promised Delivery Time on Online Purchasing,,10.1287/msom.2024.1335,https://doi.org/10.1287/msom.2024.1335
0,M&SOM,UTD24,运营/供应链,2026-7,Strategic Data Analytics Under Supplier Encroachment,,10.1287/msom.2023.0412,https://doi.org/10.1287/msom.2023.0412
0,M&SOM,UTD24,运营/供应链,2026-7,How Forced Intervention Facilitates AI Adoption,,10.1287/msom.2024.1137,https://doi.org/10.1287/msom.2024.1137
0,M&SOM,UTD24,运营/供应链,2026-6-22,Frontiers in Operations: A Moment for Reflection: Debiasing Service Evaluations,,10.1287/msom.2025.0060,https://doi.org/10.1287/msom.2025.0060
0,M&SOM,UTD24,运营/供应链,2026-6-16,Managing Payment Flexibility in Rent-to-Own Contracts for Off-Grid Energy Products,,10.1287/msom.2024.0989,https://doi.org/10.1287/msom.2024.0989
0,MIS Quarterly,UTD24/FT50,信息系统/电商,2026-9-1,FAIR: A Design Theory for Artificial Intelligence Fairness,,10.25300/misq/2026/17971,https://doi.org/10.25300/misq/2026/17971
0,MIS Quarterly,UTD24/FT50,信息系统/电商,2026-9-1,Clashing Climates: How (In)Congruence Between an Information Security Climate and Other Organizational Climates Affects Security Policy Compliance,,10.25300/misq/2025/18613,https://doi.org/10.25300/misq/2025/18613
0,MIS Quarterly,UTD24/FT50,信息系统/电商,2026-9-1,Taste vs. Stats: Investigating Racial Discrimination in Online Donation and Investment Crowdfunding,,10.25300/misq/2025/18542,https://doi.org/10.25300/misq/2025/18542
0,MIS Quarterly,UTD24/FT50,信息系统/电商,2026-9-1,Trustworthiness in Computational Theory Construction: Dimensionalization and Category Surfacing,,10.25300/misq/2026/18511,https://doi.org/10.25300/misq/2026/18511
0,MIS Quarterly,UTD24/FT50,信息系统/电商,2026-9-1,Editor’s Comments,,10.25300/misq/2026/503e1,https://doi.org/10.25300/misq/2026/503e1
0,MIS Quarterly,UTD24/FT50,信息系统/电商,2026-9-1,Beyond Slacktivism: Unraveling the Power of Peripheral Mobilization Through Social Media Talk and Ties,,10.25300/misq/2025/18103,https://doi.org/10.25300/misq/2025/18103
0,MIS Quarterly,UTD24/FT50,信息系统/电商,2026-6-12,Translational Action in Cybernetic Systems,,10.25300/misq/2026/18723,https://doi.org/10.25300/misq/2026/18723
0,Management Science,UTD24/FT50,运营/供应链,2026-9-4,Narrative Ambiguity Matters,,10.1287/mnsc.2025.02735,https://doi.org/10.1287/mnsc.2025.02735
0,Management Science,UTD24/FT50,运营/供应链,2026-9-3,Immigrants in Finance: Evidence from Hedge Funds,,10.1287/mnsc.2024.07615,https://doi.org/10.1287/mnsc.2024.07615
0,Management Science,UTD24/FT50,运营/供应链,2026-9-3,Preventing Information Leakage,,10.1287/mnsc.2025.00201,https://doi.org/10.1287/mnsc.2025.00201
0,Management Science,UTD24/FT50,运营/供应链,2026-9-3,Waiting or Acting: The Effects of Environmental Regulatory Uncertainty on Green Innovation,,10.1287/mnsc.2024.06051,https://doi.org/10.1287/mnsc.2024.06051
0,Management Science,UTD24/FT50,运营/供应链,2026-9-3,The Nonstationary Newsvendor: Data-Driven Nonparametric Learning,,10.1287/mnsc.2023.01823,https://doi.org/10.1287/mnsc.2023.01823
0,Management Science,UTD24/FT50,运营/供应链,2026-9,A Theory of Front-Line Management,,10.1287/mnsc.2024.08424,https://doi.org/10.1287/mnsc.2024.08424
0,Management Science,UTD24/FT50,运营/供应链,2026-9,Gender-Inclusive Language and Economic Decision-Making,,10.1287/mnsc.2024.04342,https://doi.org/10.1287/mnsc.2024.04342
0,Management Science,UTD24/FT50,运营/供应链,2026-9,Hedging Permanent Income Shocks,,10.1287/mnsc.2024.06893,https://doi.org/10.1287/mnsc.2024.06893
0,Management Science,UTD24/FT50,运营/供应链,2026-9,Understanding People’s Preferences for Predictions: People Prioritize Being Right over Minimizing How Wrong They Are in Expectation,,10.1287/mnsc.2024.07257,https://doi.org/10.1287/mnsc.2024.07257
0,Management Science,UTD24/FT50,运营/供应链,2026-9,The Changing Nature of Firm Innovation: Short-Termism and Influential Innovation in U.S. Public Firms,,10.1287/mnsc.2022.00857,https://doi.org/10.1287/mnsc.2022.00857
0,Management Science,UTD24/FT50,运营/供应链,2026-9,Private Equity Buyouts and Employee Health,,10.1287/mnsc.2022.01874,https://doi.org/10.1287/mnsc.2022.01874
0,Management Science,UTD24/FT50,运营/供应链,2026-9,Corporate Tax Avoidance and Sales: Microevidence and Aggregate Implications,,10.1287/mnsc.2024.05773,https://doi.org/10.1287/mnsc.2024.05773
0,Management Science,UTD24/FT50,运营/供应链,2026-9-1,Group-Sparse Matrix Factorization for Transfer Learning of Word Embeddings,,10.1287/mnsc.2022.01740,https://doi.org/10.1287/mnsc.2022.01740
0,Management Science,UTD24/FT50,运营/供应链,2026-9,The ESG-Innovation Disconnect: Evidence from Green Patenting,,10.1287/mnsc.2024.09124,https://doi.org/10.1287/mnsc.2024.09124
